Date,Month,Day,Year,Source_x,Site ID_x,POC_x,Daily Mean PM2.5 Concentration,UNITS_x,DAILY_AQI_VALUE_x,Site Name_x,DAILY_OBS_COUNT_x,PERCENT_COMPLETE_x,AQS_PARAMETER_CODE_x,AQS_PARAMETER_DESC_x,CBSA_CODE_x,CBSA_NAME_x,STATE_CODE_x,STATE_x,COUNTY_CODE_x,COUNTY_x,SITE_LATITUDE_x,SITE_LONGITUDE_x,Source_y,Site ID_y,POC_y,Daily Max 8-hour Ozone Concentration,UNITS_y,DAILY_AQI_VALUE_y,Site Name_y,DAILY_OBS_COUNT_y,PERCENT_COMPLETE_y,AQS_PARAMETER_CODE_y,AQS_PARAMETER_DESC_y,CBSA_CODE_y,CBSA_NAME_y,STATE_CODE_y,STATE_y,COUNTY_CODE_y,COUNTY_y,SITE_LATITUDE_y,SITE_LONGITUDE_y,state,dataQualityGrade,death,deathConfirmed,deathIncrease,deathProbable,hospitalized,hospitalizedCumulative,hospitalizedCurrently,hospitalizedIncrease,inIcuCumulative,inIcuCurrently,negative,negativeIncrease,negativeTestsAntibody,negativeTestsPeopleAntibody,negativeTestsViral,onVentilatorCumulative,onVentilatorCurrently,positive,positiveCasesViral,positiveIncrease,positiveScore,positiveTestsAntibody,positiveTestsAntigen,positiveTestsPeopleAntibody,positiveTestsPeopleAntigen,positiveTestsViral,recovered,totalTestEncountersViral,totalTestEncountersViralIncrease,totalTestResults,totalTestResultsIncrease,totalTestsAntibody,totalTestsAntigen,totalTestsPeopleAntibody,totalTestsPeopleAntigen,totalTestsPeopleViral,totalTestsPeopleViralIncrease,totalTestsViral,totalTestsViralIncrease
8/3/2020,8,3,2020,AirNow,270530962,3,2.7,ug/m3 LC,11,Near Road I-35/I-94,1,100,88101,PM2.5 - Local Conditions,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",27,Minnesota,53,Hennepin,44.965242,-93.254759,AirNow,270530962,1,0.017,ppm,16,Near Road I-35/I-94,24,100,44201,Ozone,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",27,Minnesota,53,Hennepin,44.965242,-93.254759,MN,A,1656,1616,2,40,5298,5298,302,57,1545,153,815444,13050,,,,,,56560,56560,613,0,,,,,,49565,1070925,15963,1070925,15963,,,,,872004,13663,,0
8/4/2020,8,4,2020,AirNow,270530962,3,3.2,ug/m3 LC,13,Near Road I-35/I-94,1,100,88101,PM2.5 - Local Conditions,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",27,Minnesota,53,Hennepin,44.965242,-93.254759,AirNow,270530962,1,0.024,ppm,22,Near Road I-35/I-94,24,100,44201,Ozone,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",27,Minnesota,53,Hennepin,44.965242,-93.254759,MN,A,1660,1620,4,40,5346,5346,328,48,1563,159,820949,5505,,,,,,57162,57162,602,0,,,,,,50426,1078695,7770,1078695,7770,,,,,878111,6107,,0
8/5/2020,8,5,2020,AirNow,270530962,3,4.4,ug/m3 LC,18,Near Road I-35/I-94,1,100,88101,PM2.5 - Local Conditions,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",27,Minnesota,53,Hennepin,44.965242,-93.254759,AirNow,270530962,1,0.032,ppm,30,Near Road I-35/I-94,24,100,44201,Ozone,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",27,Minnesota,53,Hennepin,44.965242,-93.254759,MN,A,1670,1629,10,41,5373,5373,305,27,1575,152,829844,8895,,,,,,57779,57779,617,0,,,,,,51223,1090303,11608,1090303,11608,,,,,887623,9512,,0
8/6/2020,8,6,2020,AirNow,270530962,3,5.1,ug/m3 LC,21,Near Road I-35/I-94,1,100,88101,PM2.5 - Local Conditions,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",27,Minnesota,53,Hennepin,44.965242,-93.254759,AirNow,270530962,1,0.034,ppm,31,Near Road I-35/I-94,24,100,44201,Ozone,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",27,Minnesota,53,Hennepin,44.965242,-93.254759,MN,A,1677,1636,7,41,5421,5421,319,48,1583,153,840840,10996,,,,,,58640,58640,861,0,,,,,,51604,1105094,14791,1105094,14791,,,,,899480,11857,,0
8/7/2020,8,7,2020,AirNow,270530962,3,6.5,ug/m3 LC,27,Near Road I-35/I-94,1,100,88101,PM2.5 - Local Conditions,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",27,Minnesota,53,Hennepin,44.965242,-93.254759,AirNow,270530962,1,0.031,ppm,29,Near Road I-35/I-94,24,100,44201,Ozone,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",27,Minnesota,53,Hennepin,44.965242,-93.254759,MN,A,1681,1640,4,41,5458,5458,300,37,1592,155,851086,10246,,,,,,59185,59185,545,0,,,,,,51940,1121299,16205,1121299,16205,,,,,910271,10791,,0
8/8/2020,8,8,2020,AirNow,270530962,3,5.3,ug/m3 LC,22,Near Road I-35/I-94,1,100,88101,PM2.5 - Local Conditions,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",27,Minnesota,53,Hennepin,44.965242,-93.254759,AirNow,270530962,1,0.028,ppm,26,Near Road I-35/I-94,24,100,44201,Ozone,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",27,Minnesota,53,Hennepin,44.965242,-93.254759,MN,A,1689,1648,8,41,5506,5506,309,48,1603,154,861296,10210,,,,,,60101,60101,916,0,,,,,,52768,1138595,17296,1138595,17296,,,,,921397,11126,,0
8/9/2020,8,9,2020,AirNow,270530962,3,3,ug/m3 LC,13,Near Road I-35/I-94,1,100,88101,PM2.5 - Local Conditions,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",27,Minnesota,53,Hennepin,44.965242,-93.254759,AirNow,270530962,1,0.035,ppm,32,Near Road I-35/I-94,24,100,44201,Ozone,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",27,Minnesota,53,Hennepin,44.965242,-93.254759,MN,A,1698,1657,9,41,5555,5555,312,49,1615,148,874075,12779,,,,,,60898,60898,797,0,,,,,,53568,1159139,20544,1159139,20544,,,,,934973,13576,,0
8/10/2020,8,10,2020,AirNow,270530962,3,3.3,ug/m3 LC,14,Near Road I-35/I-94,1,100,88101,PM2.5 - Local Conditions,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",27,Minnesota,53,Hennepin,44.965242,-93.254759,AirNow,270530962,1,0.029,ppm,27,Near Road I-35/I-94,24,100,44201,Ozone,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",27,Minnesota,53,Hennepin,44.965242,-93.254759,MN,A,1701,1660,3,41,5606,5606,320,51,1633,159,882644,8569,,,,,,61516,61516,618,0,,,,,,54364,1172118,12979,1172118,12979,,,,,944160,9187,,0
8/11/2020,8,11,2020,AirNow,270530962,3,2.6,ug/m3 LC,11,Near Road I-35/I-94,1,100,88101,PM2.5 - Local Conditions,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",27,Minnesota,53,Hennepin,44.965242,-93.254759,AirNow,270530962,1,0.035,ppm,32,Near Road I-35/I-94,24,100,44201,Ozone,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",27,Minnesota,53,Hennepin,44.965242,-93.254759,MN,A,1707,1666,6,41,5661,5661,337,55,1648,147,884191,1547,,,,,,61839,61839,323,0,,,,,,55151,1177935,5817,1177935,5817,,,,,946030,1870,,0
8/12/2020,8,12,2020,AirNow,270530962,3,5.5,ug/m3 LC,23,Near Road I-35/I-94,1,100,88101,PM2.5 - Local Conditions,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",27,Minnesota,53,Hennepin,44.965242,-93.254759,AirNow,270530962,1,0.026,ppm,24,Near Road I-35/I-94,24,100,44201,Ozone,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",27,Minnesota,53,Hennepin,44.965242,-93.254759,MN,A,1724,1678,17,46,5711,5711,335,50,1657,154,890482,6291,,,,,,62303,62303,464,0,,,,,,55855,1188288,10353,1188288,10353,,,,,952785,6755,,0
8/13/2020,8,13,2020,AirNow,270530962,3,6.2,ug/m3 LC,26,Near Road I-35/I-94,1,100,88101,PM2.5 - Local Conditions,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",27,Minnesota,53,Hennepin,44.965242,-93.254759,AirNow,270530962,1,0.039,ppm,36,Near Road I-35/I-94,24,100,44201,Ozone,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",27,Minnesota,53,Hennepin,44.965242,-93.254759,MN,A,1731,1685,7,46,5742,5742,308,31,1671,154,900103,9621,,,,,,62993,62993,690,0,,,,,,56346,1203559,15271,1203559,15271,,,,,963096,10311,,0
8/14/2020,8,14,2020,AirNow,270530962,3,4.2,ug/m3 LC,18,Near Road I-35/I-94,1,100,88101,PM2.5 - Local Conditions,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",27,Minnesota,53,Hennepin,44.965242,-93.254759,AirNow,270530962,1,0.034,ppm,31,Near Road I-35/I-94,24,100,44201,Ozone,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",27,Minnesota,53,Hennepin,44.965242,-93.254759,MN,A,1739,1693,8,46,5783,5783,313,41,1679,152,909823,9720,,,,,,63723,63723,730,0,,,,,,56659,1219816,16257,1219816,16257,,,,,973546,10450,,0
8/15/2020,8,15,2020,AirNow,270530962,3,9,ug/m3 LC,38,Near Road I-35/I-94,1,100,88101,PM2.5 - Local Conditions,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",27,Minnesota,53,Hennepin,44.965242,-93.254759,AirNow,270530962,1,0.034,ppm,31,Near Road I-35/I-94,24,100,44201,Ozone,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",27,Minnesota,53,Hennepin,44.965242,-93.254759,MN,A,1745,1699,6,46,5822,5822,307,39,1691,140,920060,10237,,,,,,64413,64413,690,0,,,,,,57457,1236918,17102,1236918,17102,,,,,984473,10927,,0
8/16/2020,8,16,2020,AirNow,270530962,3,3.7,ug/m3 LC,15,Near Road I-35/I-94,1,100,88101,PM2.5 - Local Conditions,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",27,Minnesota,53,Hennepin,44.965242,-93.254759,AirNow,270530962,1,0.036,ppm,33,Near Road I-35/I-94,24,100,44201,Ozone,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",27,Minnesota,53,Hennepin,44.965242,-93.254759,MN,A,1752,1706,7,46,5851,5851,290,29,1700,152,928902,8842,,,,,,65152,65152,739,0,,,,,,58196,1254208,17290,1254208,17290,,,,,994054,9581,,0
8/17/2020,8,17,2020,AirNow,270530962,3,2.5,ug/m3 LC,10,Near Road I-35/I-94,1,100,88101,PM2.5 - Local Conditions,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",27,Minnesota,53,Hennepin,44.965242,-93.254759,AirNow,270530962,1,0.018,ppm,17,Near Road I-35/I-94,24,100,44201,Ozone,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",27,Minnesota,53,Hennepin,44.965242,-93.254759,MN,A,1758,1712,6,46,5886,5886,286,35,1716,155,934307,5405,,,,,,65716,65716,564,0,,,,,,58859,1266561,12353,1266561,12353,,,,,1000023,5969,,0
8/18/2020,8,18,2020,AirNow,270530962,3,4.1,ug/m3 LC,17,Near Road I-35/I-94,1,100,88101,PM2.5 - Local Conditions,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",27,Minnesota,53,Hennepin,44.965242,-93.254759,AirNow,270530962,1,0.026,ppm,24,Near Road I-35/I-94,24,100,44201,Ozone,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",27,Minnesota,53,Hennepin,44.965242,-93.254759,MN,A,1767,1721,9,46,5932,5932,304,46,1722,154,937245,2938,,,,,,66061,66061,345,0,,,,,,59568,1273397,6836,1273397,6836,,,,,1003306,3283,,0
8/19/2020,8,19,2020,AirNow,270530962,3,3.3,ug/m3 LC,14,Near Road I-35/I-94,1,100,88101,PM2.5 - Local Conditions,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",27,Minnesota,53,Hennepin,44.965242,-93.254759,AirNow,270530962,1,0.028,ppm,26,Near Road I-35/I-94,24,100,44201,Ozone,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",27,Minnesota,53,Hennepin,44.965242,-93.254759,MN,A,1784,1738,17,46,5988,5988,321,56,1727,152,954308,17063,,,,,,66618,66618,557,0,,,,,,60242,1308264,34867,1308264,34867,,,,,1020926,17620,,0
8/20/2020,8,20,2020,AirNow,270530962,3,4.6,ug/m3 LC,19,Near Road I-35/I-94,1,100,88101,PM2.5 - Local Conditions,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",27,Minnesota,53,Hennepin,44.965242,-93.254759,AirNow,270530962,1,0.035,ppm,32,Near Road I-35/I-94,24,100,44201,Ozone,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",27,Minnesota,53,Hennepin,44.965242,-93.254759,MN,A,1791,1745,7,46,6019,6019,309,31,1734,148,962785,8477,,,,,,67308,67308,690,0,,,,,,60605,1322220,13956,1322220,13956,,,,,1030093,9167,,0
8/21/2020,8,21,2020,AirNow,270530962,3,4.9,ug/m3 LC,20,Near Road I-35/I-94,1,100,88101,PM2.5 - Local Conditions,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",27,Minnesota,53,Hennepin,44.965242,-93.254759,AirNow,270530962,1,0.041,ppm,38,Near Road I-35/I-94,24,100,44201,Ozone,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",27,Minnesota,53,Hennepin,44.965242,-93.254759,MN,A,1799,1753,8,46,6064,6064,296,45,1740,136,973404,10619,,,,,,68133,68133,825,0,,,,,,60920,1340850,18630,1340850,18630,,,,,1041537,11444,,0
8/22/2020,8,22,2020,AirNow,270530962,3,5.5,ug/m3 LC,23,Near Road I-35/I-94,1,100,88101,PM2.5 - Local Conditions,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",27,Minnesota,53,Hennepin,44.965242,-93.254759,AirNow,270530962,1,0.042,ppm,39,Near Road I-35/I-94,24,100,44201,Ozone,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",27,Minnesota,53,Hennepin,44.965242,-93.254759,MN,A,1807,1761,8,46,6113,6113,316,49,1761,148,982389,8985,,,,,,68867,68867,734,0,,,,,,61698,1357595,16745,1357595,16745,,,,,1051256,9719,,0
8/23/2020,8,23,2020,AirNow,270530962,3,8.1,ug/m3 LC,34,Near Road I-35/I-94,1,100,88101,PM2.5 - Local Conditions,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",27,Minnesota,53,Hennepin,44.965242,-93.254759,AirNow,270530962,1,0.04,ppm,37,Near Road I-35/I-94,24,100,44201,Ozone,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",27,Minnesota,53,Hennepin,44.965242,-93.254759,MN,A,1813,1767,6,46,6151,6151,301,38,1766,137,990736,8347,,,,,,69584,69584,717,0,,,,,,62373,1374536,16941,1374536,16941,,,,,1060320,9064,,0
8/24/2020,8,24,2020,AirNow,270530962,3,10.5,ug/m3 LC,44,Near Road I-35/I-94,1,100,88101,PM2.5 - Local Conditions,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",27,Minnesota,53,Hennepin,44.965242,-93.254759,AirNow,270530962,1,0.042,ppm,39,Near Road I-35/I-94,24,100,44201,Ozone,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",27,Minnesota,53,Hennepin,44.965242,-93.254759,MN,A,1817,1771,4,46,6195,6195,310,44,1770,135,997512,6776,,,,,,70298,70298,714,0,,,,,,63059,1386513,11977,1386513,11977,,,,,1067810,7490,,0
8/25/2020,8,25,2020,AirNow,270530962,3,9.1,ug/m3 LC,38,Near Road I-35/I-94,1,100,88101,PM2.5 - Local Conditions,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",27,Minnesota,53,Hennepin,44.965242,-93.254759,AirNow,270530962,1,0.042,ppm,39,Near Road I-35/I-94,24,100,44201,Ozone,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",27,Minnesota,53,Hennepin,44.965242,-93.254759,MN,A,1825,1779,8,46,6238,6238,312,43,1791,137,1001819,4307,,,,,,70707,70707,409,0,,,,,,63725,1394986,8473,1394986,8473,,,,,1072526,4716,,0
8/26/2020,8,26,2020,AirNow,270530962,3,10.9,ug/m3 LC,45,Near Road I-35/I-94,1,100,88101,PM2.5 - Local Conditions,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",27,Minnesota,53,Hennepin,44.965242,-93.254759,AirNow,270530962,1,0.047,ppm,44,Near Road I-35/I-94,24,100,44201,Ozone,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",27,Minnesota,53,Hennepin,44.965242,-93.254759,MN,A,1842,1793,17,49,6274,6274,304,36,1796,134,1007811,5992,,,,,,71236,71236,529,0,,,,,,64374,1406007,11021,1406007,11021,,,,,1079047,6521,,0
8/27/2020,8,27,2020,AirNow,270530962,3,8.7,ug/m3 LC,36,Near Road I-35/I-94,1,100,88101,PM2.5 - Local Conditions,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",27,Minnesota,53,Hennepin,44.965242,-93.254759,AirNow,270530962,1,0.026,ppm,24,Near Road I-35/I-94,24,100,44201,Ozone,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",27,Minnesota,53,Hennepin,44.965242,-93.254759,MN,A,1855,1806,13,49,6326,6326,305,52,1805,139,1021100,13289,,,,,,72390,72390,1154,0,,,,,,64876,1427347,21340,1427347,21340,,,,,1093490,14443,,0
8/28/2020,8,28,2020,AirNow,270530962,3,3.5,ug/m3 LC,15,Near Road I-35/I-94,1,100,88101,PM2.5 - Local Conditions,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",27,Minnesota,53,Hennepin,44.965242,-93.254759,AirNow,270530962,1,0.026,ppm,24,Near Road I-35/I-94,24,100,44201,Ozone,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",27,Minnesota,53,Hennepin,44.965242,-93.254759,MN,A,1859,1810,4,49,6357,6357,301,31,1813,137,1028470,7370,,,,,,73240,73240,850,0,,,,,,65204,1443344,15997,1443344,15997,,,,,1101710,8220,,0
8/29/2020,8,29,2020,AirNow,270530962,3,3.6,ug/m3 LC,15,Near Road I-35/I-94,1,100,88101,PM2.5 - Local Conditions,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",27,Minnesota,53,Hennepin,44.965242,-93.254759,AirNow,270530962,1,0.021,ppm,19,Near Road I-35/I-94,24,100,44201,Ozone,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",27,Minnesota,53,Hennepin,44.965242,-93.254759,MN,A+,1863,1814,4,49,6411,6411,313,54,1822,134,1036880,8410,,,,,,74257,74257,1017,0,,,,,,66107,1460381,17037,1460381,17037,,,,,1111137,9427,,0
8/30/2020,8,30,2020,AirNow,270530962,3,6.2,ug/m3 LC,26,Near Road I-35/I-94,1,100,88101,PM2.5 - Local Conditions,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",27,Minnesota,53,Hennepin,44.965242,-93.254759,AirNow,270530962,1,0.029,ppm,27,Near Road I-35/I-94,24,100,44201,Ozone,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",27,Minnesota,53,Hennepin,44.965242,-93.254759,MN,A+,1865,1816,2,49,6454,6454,315,43,1834,136,1046882,10002,,,,,,75189,75189,932,0,,,,,,66916,1478432,18051,1478432,18051,,,,,1122071,10934,,0
8/31/2020,8,31,2020,AirNow,270530962,3,2.6,ug/m3 LC,11,Near Road I-35/I-94,1,100,88101,PM2.5 - Local Conditions,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",27,Minnesota,53,Hennepin,44.965242,-93.254759,AirNow,270530962,1,0.026,ppm,24,Near Road I-35/I-94,24,100,44201,Ozone,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",27,Minnesota,53,Hennepin,44.965242,-93.254759,MN,A+,1866,1817,1,49,6480,6480,306,26,1839,131,1052159,5277,,,,,,75864,75864,675,0,,,,,,67656,1489726,11294,1489726,11294,,,,,1128023,5952,,0
9/1/2020,9,1,2020,AirNow,270530962,3,2.6,ug/m3 LC,11,Near Road I-35/I-94,1,100,88101,PM2.5 - Local Conditions,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",27,Minnesota,53,Hennepin,44.965242,-93.254759,AirNow,270530962,1,0.028,ppm,26,Near Road I-35/I-94,24,100,44201,Ozone,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",27,Minnesota,53,Hennepin,44.965242,-93.254759,MN,A+,1872,1823,6,49,6520,6520,294,40,1849,136,1056567,4408,,,,,,76355,76355,491,0,,,,,,68488,1498919,9193,1498919,9193,,,,,1132922,4899,,0
9/2/2020,9,2,2020,AirNow,270530962,3,4.3,ug/m3 LC,18,Near Road I-35/I-94,1,100,88101,PM2.5 - Local Conditions,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",27,Minnesota,53,Hennepin,44.965242,-93.254759,AirNow,270530962,1,0.033,ppm,31,Near Road I-35/I-94,24,100,44201,Ozone,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",27,Minnesota,53,Hennepin,44.965242,-93.254759,MN,A+,1882,1830,10,52,6566,6566,297,46,1854,135,1073769,17202,,,,,,77085,77085,730,0,,,,,,69521,1525555,26636,1525555,26636,,,,,1150854,17932,,0
9/3/2020,9,3,2020,AirNow,270530962,3,2.4,ug/m3 LC,10,Near Road I-35/I-94,1,100,88101,PM2.5 - Local Conditions,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",27,Minnesota,53,Hennepin,44.965242,-93.254759,AirNow,270530962,1,0.03,ppm,28,Near Road I-35/I-94,24,100,44201,Ozone,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",27,Minnesota,53,Hennepin,44.965242,-93.254759,MN,A+,1889,1837,7,52,6592,6592,272,26,1863,138,1080265,6496,,,,,,78123,78123,1038,0,,,,,,70175,1540107,14552,1540107,14552,,,,,1158388,7534,,0
9/4/2020,9,4,2020,AirNow,270530962,3,3.9,ug/m3 LC,16,Near Road I-35/I-94,1,100,88101,PM2.5 - Local Conditions,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",27,Minnesota,53,Hennepin,44.965242,-93.254759,AirNow,270530962,1,0.023,ppm,21,Near Road I-35/I-94,24,100,44201,Ozone,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",27,Minnesota,53,Hennepin,44.965242,-93.254759,MN,A+,1899,1847,10,52,6635,6635,274,43,1871,138,1089341,9076,,,,,,78966,78966,843,0,,,,,,70537,1558831,18724,1558831,18724,,,,,1168307,9919,,0
9/5/2020,9,5,2020,AirNow,270530962,3,10,ug/m3 LC,42,Near Road I-35/I-94,1,100,88101,PM2.5 - Local Conditions,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",27,Minnesota,53,Hennepin,44.965242,-93.254759,AirNow,270530962,1,0.032,ppm,30,Near Road I-35/I-94,24,100,44201,Ozone,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",27,Minnesota,53,Hennepin,44.965242,-93.254759,MN,A+,1903,1851,4,52,6676,6676,279,41,1878,133,1097920,8579,,,,,,79880,79880,914,0,,,,,,71507,1577466,18635,1577466,18635,,,,,1177800,9493,,0
9/6/2020,9,6,2020,AirNow,270530962,3,3.3,ug/m3 LC,14,Near Road I-35/I-94,1,100,88101,PM2.5 - Local Conditions,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",27,Minnesota,53,Hennepin,44.965242,-93.254759,AirNow,270530962,1,0.031,ppm,29,Near Road I-35/I-94,24,100,44201,Ozone,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",27,Minnesota,53,Hennepin,44.965242,-93.254759,MN,A+,1909,1857,6,52,6719,6719,284,43,1891,143,1107706,9786,,,,,,80587,80587,707,0,,,,,,72463,1594639,17173,1594639,17173,,,,,1188293,10493,,0
9/7/2020,9,7,2020,AirNow,270530962,3,2.9,ug/m3 LC,12,Near Road I-35/I-94,1,100,88101,PM2.5 - Local Conditions,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",27,Minnesota,53,Hennepin,44.965242,-93.254759,AirNow,270530962,1,0.02,ppm,19,Near Road I-35/I-94,24,100,44201,Ozone,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",27,Minnesota,53,Hennepin,44.965242,-93.254759,MN,A+,1912,1860,3,52,6743,6743,275,24,1898,136,1116450,8744,,,,,,81225,81225,638,0,,,,,,73403,1609618,14979,1609618,14979,,,,,1197675,9382,,0
9/8/2020,9,8,2020,AirNow,270530962,3,1.9,ug/m3 LC,8,Near Road I-35/I-94,1,100,88101,PM2.5 - Local Conditions,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",27,Minnesota,53,Hennepin,44.965242,-93.254759,AirNow,270530962,1,0.011,ppm,10,Near Road I-35/I-94,24,100,44201,Ozone,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",27,Minnesota,53,Hennepin,44.965242,-93.254759,MN,A+,1914,1862,2,52,6760,6760,257,17,1903,135,1120262,3812,,,,,,81608,81608,383,0,,,,,,74235,1616738,7120,1616738,7120,,,,,1201870,4195,,0
9/9/2020,9,9,2020,AirNow,270530962,3,2.8,ug/m3 LC,12,Near Road I-35/I-94,1,100,88101,PM2.5 - Local Conditions,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",27,Minnesota,53,Hennepin,44.965242,-93.254759,AirNow,270530962,1,0.011,ppm,10,Near Road I-35/I-94,24,100,44201,Ozone,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",27,Minnesota,53,Hennepin,44.965242,-93.254759,MN,A+,1921,1869,7,52,6792,6792,263,32,1914,137,1122325,2063,,,,,,81868,81868,260,0,,,,,,75055,1621174,4436,1621174,4436,,,,,1204193,2323,,0
9/10/2020,9,10,2020,AirNow,270530962,3,7.9,ug/m3 LC,33,Near Road I-35/I-94,1,100,88101,PM2.5 - Local Conditions,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",27,Minnesota,53,Hennepin,44.965242,-93.254759,AirNow,270530962,1,0.026,ppm,24,Near Road I-35/I-94,24,100,44201,Ozone,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",27,Minnesota,53,Hennepin,44.965242,-93.254759,MN,A+,1936,1884,15,52,6830,6830,257,38,1927,138,1123252,927,,,,,,82249,82249,381,0,,,,,,75425,1646961,25787,1646961,25787,,,,,1205501,1308,,0
9/11/2020,9,11,2020,AirNow,270530962,3,5.2,ug/m3 LC,22,Near Road I-35/I-94,1,100,88101,PM2.5 - Local Conditions,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",27,Minnesota,53,Hennepin,44.965242,-93.254759,AirNow,270530962,1,0.021,ppm,19,Near Road I-35/I-94,24,100,44201,Ozone,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",27,Minnesota,53,Hennepin,44.965242,-93.254759,MN,A+,1949,1897,13,52,6863,6863,253,33,1938,139,1129844,6592,,,,,,82716,82716,467,0,,,,,,75757,1665328,18367,1665328,18367,,,,,1212560,7059,,0
9/12/2020,9,12,2020,AirNow,270530962,3,0.8,ug/m3 LC,3,Near Road I-35/I-94,1,100,88101,PM2.5 - Local Conditions,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",27,Minnesota,53,Hennepin,44.965242,-93.254759,AirNow,270530962,1,0.009,ppm,8,Near Road I-35/I-94,24,100,44201,Ozone,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",27,Minnesota,53,Hennepin,44.965242,-93.254759,MN,A+,1958,1906,9,52,6899,6899,247,36,1949,140,1138934,9090,,,,,,83588,83588,872,0,,,,,,76650,1684520,19192,1684520,19192,,,,,1222522,9962,,0
